PWSID,PWS_NAME,CITY_SERVED,STATE,STATE_NAME,PWS_TYPE_CODE,PWS_TYPE_SHORT,SOURCE_WATER,PWS_SIZE,POPULATION_SERVED_COUNT,FISCAL_YEAR,VIOLATION_NAME,VIOLATION_ID,RULE_NAME,BEGIN_YEAR,END_YEAR,RTC_YEAR,ACUTE_HEALTH_BASED,HEALTH_BASED,MONITORING_REPORTING,PUBLIC_NOTIF_OTHER
MN5160304,Birchwood for Boys,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2014,"Monitoring, Routine Major (TCR)",46963,TCR,2014,2014,2014,N,N,Y,N
MN5160304,Birchwood for Boys,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,"Monitoring, Routine Major (TCR)",45298,TCR,2013,2013,2013,N,N,Y,N
MN5160304,Birchwood for Boys,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2012,"Monitoring, Routine Major (TCR)",42486,TCR,2012,2012,2012,N,N,Y,N
MN5160304,Birchwood for Boys,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2011,"Monitoring, Routine Major (TCR)",41625,TCR,2011,2011,2011,N,N,Y,N
MN5060021,Big Stone Lake State Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,67,2015,"MCL, Average",43594,Nitrates,2012,2015,2015,Y,Y,N,N
MN5090097,Sandy Lake Baptist Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",44554,TCR,2012,2012,2013,N,Y,N,N
MN5090097,Sandy Lake Baptist Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",44554,TCR,2012,2012,2013,N,Y,N,N
MN5180299,Upper Cullen Resort & Campground,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2014,"MCL, Monthly (TCR)",47786,TCR,2014,2014,2014,N,Y,N,N
MN5150024,Alida Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",47782,TCR,2014,2014,2015,N,Y,N,N
MN5170185,South Dutch Charlie Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",47785,TCR,2014,2014,2014,N,Y,N,N
MN5110121,Longville Bible Chapel,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2014,"MCL, Monthly (TCR)",47000,TCR,2014,2014,2014,N,Y,N,N
MN5110121,Longville Bible Chapel,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2012,"MCL, Monthly (TCR)",42115,TCR,2012,2012,2012,N,Y,N,N
MN5180715,Birchwood Resort and Trailer Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2011,"MCL, Monthly (TCR)",40825,TCR,2010,2010,2011,N,Y,N,N
MN5180721,Breezy Point Resort,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,440,2014,"Monitoring, Routine Major (TCR)",46962,TCR,2014,2014,2014,N,N,Y,N
MN5070031,Medo Evangelical Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,60,2015,"MCL, Monthly (TCR)",48951,TCR,2015,2015,,N,Y,N,N
MN5090019,"Heads Up Learning Center, LLC",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,25,2012,Follow-up Or Routine LCR Tap M/R,37369,LCR,2009,,2012,N,N,Y,N
MN5090019,"Heads Up Learning Center, LLC",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,25,2011,Follow-up Or Routine LCR Tap M/R,37369,LCR,2009,,2012,N,N,Y,N
MN5140051,Lysne Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,135,2015,"MCL, Monthly (TCR)",47779,TCR,2014,2014,2015,N,Y,N,N
MN5140051,Lysne Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,135,2015,"Monitoring, Routine Major (TCR)",48916,TCR,2015,2015,,N,N,Y,N
MN5160356,Cliff Dweller,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,33,2014,Monthly Turbidity Exceed (Enhanced SWTR),46500,LT1 ESWTR,2014,2014,2014,Y,Y,N,N
MN5160356,Cliff Dweller,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,33,2013,Monthly Turbidity Exceed (Enhanced SWTR),44447,LT1 ESWTR,2013,2013,2013,Y,Y,N,N
MN5160356,Cliff Dweller,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,33,2011,Monthly Turbidity Exceed (Enhanced SWTR),39141,LT1 ESWTR,2010,2010,2011,Y,Y,N,N
MN5160356,Cliff Dweller,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,33,2011,"Monitoring, Turbidity (Enhanced SWTR)",39140,LT1 ESWTR,2010,2010,2011,N,N,Y,N
MN5160356,Cliff Dweller,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,33,2011,"Monitoring, Routine Major (TCR)",40492,TCR,2011,2011,2011,N,N,Y,N
MN5160381,Sawtooth Outfitters,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",47783,TCR,2015,2015,2015,N,Y,N,N
MN5160137,Adventurous Christians Covenant,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2012,"Monitoring, Routine Major (TCR)",42485,TCR,2012,2012,2012,N,N,Y,N
MN5160137,Adventurous Christians Covenant,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2011,"Monitoring, Routine Major (TCR)",41330,TCR,2011,2011,2011,N,N,Y,N
MN5160137,Adventurous Christians Covenant,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2011,Monthly Turbidity Exceed (Enhanced SWTR),42011,LT1 ESWTR,2011,2011,2011,Y,Y,N,N
MN5160304,Birchwood for Boys,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,"Monitoring, Routine Major (TCR)",48922,TCR,2015,2015,2015,N,N,Y,N
MN5160143,YMCA Camp Menogyn,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2014,"Monitoring, Routine Major (TCR)",47711,TCR,2014,2014,2015,N,N,Y,N
MN5210421,Oak Park Campground,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,86,2011,"MCL, Monthly (TCR)",41369,TCR,2011,2011,2011,N,Y,N,N
MN5271061,MPRB-W 28th St/W Lake,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",41379,TCR,2011,2011,,N,Y,N,N
MN5271061,MPRB-W 28th St/W Lake,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",41379,TCR,2011,2011,,N,Y,N,N
MN5271061,MPRB-W 28th St/W Lake,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",41379,TCR,2011,2011,,N,Y,N,N
MN5271061,MPRB-W 28th St/W Lake,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",41379,TCR,2011,2011,,N,Y,N,N
MN5110481,Brindleys Harbor Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2012,"MCL, Monthly (TCR)",42517,TCR,2012,2012,2012,N,Y,N,N
MN5110938,Sandy Pines Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2012,"MCL, Monthly (TCR)",41688,TCR,2011,2011,2012,N,Y,N,N
MN5110938,Sandy Pines Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2011,"MCL, Monthly (TCR)",41688,TCR,2011,2011,2012,N,Y,N,N
MN5240230,Myre Big Island State Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,180,2012,"MCL, Monthly (TCR)",41377,TCR,2011,2011,2012,N,Y,N,N
MN5200109,Circle Drive Manor,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",47788,TCR,2014,2014,2015,N,Y,N,N
MN5160104,Ryden's Border Store,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,200,2012,"MCL, Monthly (TCR)",41691,TCR,2011,2011,2012,N,Y,N,N
MN5160104,Ryden's Border Store,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,200,2011,"MCL, Monthly (TCR)",41691,TCR,2011,2011,2012,N,Y,N,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2014,"Monitoring, Routine Major (TCR)",46526,TCR,2014,2014,2014,N,N,Y,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2014,"Monitoring, Routine Major (TCR)",47717,TCR,2014,2014,2015,N,N,Y,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,"Monitoring, Routine Major (TCR)",44497,TCR,2013,2013,2013,N,N,Y,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,Treatment Technique (SWTR and GWR),45254,SWTR,2013,2013,2013,Y,Y,N,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,Monthly Turbidity Exceed (Enhanced SWTR),45253,LT1 ESWTR,2013,2013,2013,Y,Y,N,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2012,"Monitoring, Routine Major (TCR)",42208,TCR,2012,2012,2012,N,N,Y,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2011,Monthly Turbidity Exceed (Enhanced SWTR),38541,LT1 ESWTR,2010,2010,2011,Y,Y,N,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2011,"Monitoring, Turbidity (Enhanced SWTR)",38540,LT1 ESWTR,2010,2010,2011,N,N,Y,N
MN5160415,Way of the Wilderness Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,Monthly Turbidity Exceed (Enhanced SWTR),48903,LT1 ESWTR,2015,2015,2015,Y,Y,N,N
MN5150079,Silver Creek Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",46311,TCR,2014,2014,2014,N,Y,N,N
MN5150079,Silver Creek Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",48210,TCR,2014,2014,2014,N,Y,N,N
MN5150079,Silver Creek Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",40528,TCR,2011,2011,2011,N,Y,N,N
MN5130383,Reliable Bronze and Manufacturing-Office,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",48955,TCR,2014,2014,2015,N,Y,N,N
MN5160109,Naniboujou Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,200,2013,"Monitoring, Routine Major (TCR)",45867,TCR,2013,2013,2013,N,N,Y,N
MN5160109,Naniboujou Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,200,2013,"Monitoring, Routine Major (TCR)",45308,TCR,2013,2013,2013,N,N,Y,N
MN5160109,Naniboujou Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,200,2012,"Monitoring, Routine Major (TCR)",42490,TCR,2012,2012,2012,N,N,Y,N
MN5160109,Naniboujou Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,200,2011,"Monitoring, Turbidity (Enhanced SWTR)",39139,LT1 ESWTR,2010,2010,2011,N,N,Y,N
MN5160109,Naniboujou Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,200,2011,"Monitoring, Turbidity (Enhanced SWTR)",39138,LT1 ESWTR,2010,2010,2011,N,N,Y,N
MN5160125,Voyageur Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,Monthly Turbidity Exceed (Enhanced SWTR),45263,LT1 ESWTR,2013,2013,2013,Y,Y,N,N
MN5160125,Voyageur Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,"Monitoring, Turbidity (Enhanced SWTR)",45262,LT1 ESWTR,2013,2013,2013,N,N,Y,N
MN5160125,Voyageur Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,Treatment Technique (SWTR and GWR),45261,SWTR,2013,2013,2013,Y,Y,N,N
MN5160125,Voyageur Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,Monthly Turbidity Exceed (Enhanced SWTR),45260,LT1 ESWTR,2013,2013,2013,Y,Y,N,N
MN5160125,Voyageur Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2013,"Monitoring, Turbidity (Enhanced SWTR)",45259,LT1 ESWTR,2013,2013,2013,N,N,Y,N
MN5160041,Temperance River State Park/Lower Camp,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",46551,TCR,2014,2014,2014,N,Y,N,N
MN5160041,Temperance River State Park/Lower Camp,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",41363,TCR,2011,2011,2011,N,Y,N,N
MN5240230,Myre Big Island State Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,180,2011,"MCL, Monthly (TCR)",41377,TCR,2011,2011,2012,N,Y,N,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,"Monitoring, Routine Major (TCR)",47717,TCR,2014,2014,2015,N,N,Y,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,"Monitoring, Routine Major (TCR)",48193,TCR,2015,2015,2015,N,N,Y,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,Treatment Technique (SWTR and GWR),48165,SWTR,2015,2015,2015,Y,Y,N,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,Monthly Turbidity Exceed (Enhanced SWTR),48901,LT1 ESWTR,2015,2015,2015,Y,Y,N,N
MN5160108,Bearskin Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,Monthly Turbidity Exceed (Enhanced SWTR),48900,LT1 ESWTR,2015,2015,2015,Y,Y,N,N
MN5230056,Elstad Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2014,"MCL, Average",43597,Nitrates,2012,2014,2014,Y,Y,N,N
MN5230056,Elstad Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2013,"MCL, Average",43597,Nitrates,2012,2014,2014,Y,Y,N,N
MN5230056,Elstad Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2012,"MCL, Average",43597,Nitrates,2012,2014,2014,Y,Y,N,N
MN5230066,Whalan Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2012,"MCL, Monthly (TCR)",41709,TCR,2011,2011,2012,N,Y,N,N
MN5230066,Whalan Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2011,"MCL, Monthly (TCR)",41709,TCR,2011,2011,2012,N,Y,N,N
MN5250156,"U.S.G. Interiors, Inc.",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,60,2014,Monitoring and Reporting (DBP),46544,St1 DBP,2014,2014,2014,N,N,Y,N
MN5250156,"U.S.G. Interiors, Inc.",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,60,2014,"Monitoring, Routine Major (TCR)",46518,TCR,2014,2014,2014,N,N,Y,N
MN5250156,"U.S.G. Interiors, Inc.",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,60,2011,"Monitoring, Routine Major (TCR)",40486,TCR,2011,2011,2011,N,N,Y,N
MN5160330,Temperance River State Park/Upper Cpgrd.,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,"MCL, Monthly (TCR)",47006,TCR,2012,2012,,N,Y,N,N
MN5160486,Norwood Shores East,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",47784,TCR,2014,2014,2015,N,Y,N,N
MN5180681,Nortech Systems,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2014,"MCL, Average",45946,Arsenic,2013,2014,,N,Y,N,N
MN5180681,Nortech Systems,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2013,"MCL, Average",45946,Arsenic,2013,2014,,N,Y,N,N
MN5150024,Alida Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",47782,TCR,2014,2014,2015,N,Y,N,N
MN5130383,Reliable Bronze and Manufacturing-Office,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",48955,TCR,2014,2014,2015,N,Y,N,N
MN5180414,Paradise Shores Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,60,2011,"MCL, Monthly (TCR)",40822,TCR,2010,2010,2011,N,Y,N,N
MN5160125,Voyageur Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,"Monitoring, Routine Major (TCR)",48929,TCR,2015,2015,,N,N,Y,N
MN5160125,Voyageur Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,"Monitoring, Routine Minor (TCR)",48928,TCR,2015,2015,2015,N,N,Y,N
MN5160143,YMCA Camp Menogyn,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,"Monitoring, Routine Major (TCR)",47711,TCR,2014,2014,2015,N,N,Y,N
MN5130093,Highway 8 Driving Range and Mini Golf,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2011,"MCL, Monthly (TCR)",41362,TCR,2011,2011,2011,N,Y,N,N
MN5130032,"Reliable Bronze and Manufacturing, Inc.",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,78,2012,Follow-up Or Routine LCR Tap M/R,42078,LCR,2012,,2012,N,N,Y,N
MN5130116,Chisago County Parks Department,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",48954,TCR,2015,2015,2015,N,Y,N,N
MN5190537,Lunda Construction - Office,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",47011,TCR,2014,2014,2014,N,Y,N,N
MN5160062,Gunflint Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,55,2015,Treatment Technique (SWTR and GWR),47852,SWTR,2015,2015,2015,Y,Y,N,N
MN5110207,Kee-Nee-Moo-Sha Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2013,"MCL, Monthly (TCR)",45338,TCR,2013,2013,2013,N,Y,N,N
MN5150158,Lake Itasca Forestry & Biology Station,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,269,2014,"MCL, Monthly (TCR)",48211,TCR,2014,2014,2014,N,Y,N,N
MN5130121,Chisago Lakes Baptist Church & School,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,100,2012,"MCL, Monthly (TCR)",43518,TCR,2012,2012,2012,N,Y,N,N
MN5210378,Casa Lago Association,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2011,"MCL, Monthly (TCR)",41706,TCR,2011,2011,2011,N,Y,N,N
MN5210068,Sportsmens Paradise Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,35,2013,"MCL, Average",43595,Nitrates,2012,2013,2013,Y,Y,N,N
MN5210068,Sportsmens Paradise Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,35,2012,"MCL, Average",43595,Nitrates,2012,2013,2013,Y,Y,N,N
MN5270156,Rogers Head Start,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",40838,TCR,2011,2011,2011,N,Y,N,N
MN5110853,Hyde-A-Way Bay Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2012,"MCL, Monthly (TCR)",41687,TCR,2011,2011,2012,N,Y,N,N
MN5110853,Hyde-A-Way Bay Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2011,"MCL, Monthly (TCR)",41687,TCR,2011,2011,2012,N,Y,N,N
MN5140232,Solem Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2013,"MCL, Monthly (TCR)",43520,TCR,2013,2013,2013,N,Y,N,N
MN5210016,Sun Valley Resort Association,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2012,"MCL, Acute (TCR)",41368,TCR,2011,2011,2012,Y,Y,N,N
MN5210016,Sun Valley Resort Association,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2011,"MCL, Acute (TCR)",41368,TCR,2011,2011,2012,Y,Y,N,N
MN5160303,Gunflint Pines Resort,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,50,2015,"Monitoring, Routine Major (TCR)",48191,TCR,2015,2015,2015,N,N,Y,N
